person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25,45000,MORTGAGE,7.0,EDUCATION,A,7500,8.0,0,0.17,N,3
23,64000,RENT,0.0,HOMEIMPROVEMENT,D,7500,13.55,1,0.12,N,3
32,72500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.06,N,10
23,30000,RENT,1.0,MEDICAL,B,14000,11.26,1,0.47,N,3
27,67000,MORTGAGE,1.0,PERSONAL,A,4200,,0,0.06,N,5
22,19200,RENT,2.0,DEBTCONSOLIDATION,A,6250,7.51,1,0.33,N,3
40,74004,MORTGAGE,12.0,VENTURE,A,7125,6.62,0,0.1,N,14
28,53004,MORTGAGE,2.0,HOMEIMPROVEMENT,C,10000,12.98,0,0.19,N,10
32,72000,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.0,0,0.06,N,6
21,20000,RENT,5.0,PERSONAL,C,4500,13.49,0,0.23,N,2
49,45000,RENT,8.0,PERSONAL,C,10000,14.22,0,0.22,N,12
35,37000,RENT,5.0,DEBTCONSOLIDATION,A,14000,7.88,1,0.38,N,8
36,50000,RENT,3.0,VENTURE,B,3000,11.26,0,0.06,N,11
25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,Y,4
25,68000,RENT,1.0,DEBTCONSOLIDATION,C,10000,14.26,0,0.15,N,4
25,35004,RENT,0.0,PERSONAL,B,7200,9.99,0,0.21,N,4
22,60000,RENT,3.0,PERSONAL,A,7500,6.17,0,0.13,N,3
23,24000,RENT,1.0,VENTURE,B,5500,10.99,0,0.23,N,4
28,57000,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.49,0,0.11,Y,8
35,108000,RENT,1.0,PERSONAL,B,7000,,0,0.06,N,7
34,85800,OWN,11.0,VENTURE,A,5000,7.4,0,0.06,N,6
34,93600,RENT,15.0,EDUCATION,D,20000,15.31,0,0.21,N,5
32,80000,RENT,0.0,MEDICAL,A,6400,7.88,0,0.08,N,8
24,35000,RENT,9.0,PERSONAL,A,7000,5.99,0,0.2,N,2
24,118000,MORTGAGE,4.0,VENTURE,A,28000,7.9,0,0.24,N,4
26,130000,RENT,10.0,DEBTCONSOLIDATION,C,20000,13.11,0,0.15,Y,4
27,33000,MORTGAGE,8.0,EDUCATION,D,9000,12.49,1,0.27,Y,8
40,66000,RENT,0.0,DEBTCONSOLIDATION,C,15575,14.27,0,0.24,Y,13
23,44390,OWN,3.0,EDUCATION,B,14300,10.99,0,0.32,N,2
23,35000,RENT,2.0,HOMEIMPROVEMENT,B,4000,12.18,1,0.11,N,4
24,185000,MORTGAGE,6.0,MEDICAL,A,3000,7.88,0,0.02,N,2
25,84000,MORTGAGE,9.0,MEDICAL,C,20000,15.27,0,0.24,N,3
48,66948,MORTGAGE,1.0,VENTURE,B,24000,10.62,0,0.36,N,12
28,56100,RENT,9.0,MEDICAL,D,20000,14.59,1,0.3,Y,5
26,74400,MORTGAGE,10.0,DEBTCONSOLIDATION,A,15000,6.54,0,0.2,N,4
25,31000,RENT,2.0,EDUCATION,A,1800,8.32,0,0.06,N,2
35,36000,RENT,4.0,MEDICAL,E,9000,18.39,1,0.25,Y,6
23,60000,RENT,7.0,DEBTCONSOLIDATION,B,25000,10.25,1,0.42,N,2
23,72000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,N,3
35,130000,RENT,6.0,VENTURE,B,4375,,0,0.03,N,7
25,55000,RENT,3.0,DEBTCONSOLIDATION,B,1200,11.58,0,0.02,N,4
24,65000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,,0,0.31,N,3
21,38400,RENT,5.0,PERSONAL,B,5000,10.59,0,0.13,N,4
28,120000,MORTGAGE,12.0,EDUCATION,A,10000,5.42,0,0.08,N,6
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4
25,42000,RENT,1.0,MEDICAL,B,6000,,0,0.14,N,4
29,42000,RENT,5.0,MEDICAL,B,3000,12.69,0,0.07,N,5
30,30000,OWN,14.0,PERSONAL,A,5000,7.14,0,0.17,N,7
28,65000,MORTGAGE,12.0,EDUCATION,B,15000,9.99,0,0.23,N,10
25,62604,RENT,2.0,PERSONAL,A,9000,,0,0.14,N,3
36,31200,RENT,0.0,EDUCATION,A,10000,6.91,1,0.32,N,15
36,33600,OWN,,VENTURE,E,15000,18.39,0,0.45,N,16
43,30000,RENT,0.0,PERSONAL,C,11525,13.57,1,0.38,Y,17
37,58000,RENT,1.0,EDUCATION,B,9500,9.96,0,0.16,N,15
25,84000,RENT,5.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.12,N,2
32,89000,RENT,0.0,MEDICAL,A,12000,8.94,0,0.13,N,6
30,219300,MORTGAGE,7.0,MEDICAL,E,35000,19.69,1,0.14,N,9
23,60000,MORTGAGE,0.0,VENTURE,F,3000,19.13,0,0.05,N,2
27,73000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,13000,6.03,0,0.18,N,9
25,60000,MORTGAGE,6.0,MEDICAL,C,13000,14.17,0,0.22,Y,3
32,45000,MORTGAGE,6.0,EDUCATION,A,6400,7.49,0,0.14,N,8
29,87204,MORTGAGE,7.0,MEDICAL,A,10000,9.32,0,0.11,N,8
34,89000,RENT,3.0,HOMEIMPROVEMENT,D,35000,18.25,1,0.39,N,8
36,26000,RENT,1.0,PERSONAL,D,10000,15.31,1,0.38,N,14
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2
35,14400,RENT,1.0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,7
22,49000,MORTGAGE,,PERSONAL,A,16750,6.91,0,0.34,N,4
39,53800,RENT,1.0,HOMEIMPROVEMENT,B,7000,9.62,0,0.13,N,15
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0,0.22,N,3
29,33000,RENT,2.0,EDUCATION,C,1700,15.23,0,0.05,Y,5
26,68926,RENT,4.0,PERSONAL,D,8400,17.27,0,0.12,N,2
25,54000,RENT,8.0,DEBTCONSOLIDATION,C,19000,,1,0.35,Y,2
24,45996,RENT,2.0,VENTURE,C,10800,13.16,0,0.23,N,4
29,200000,MORTGAGE,13.0,VENTURE,B,10000,12.69,0,0.05,N,9
27,44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0,0.23,N,9
29,108000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11400,9.32,0,0.11,N,5
22,22800,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7125,11.71,1,0.31,N,3
23,38000,RENT,5.0,EDUCATION,B,6000,10.46,0,0.16,N,2
25,80000,MORTGAGE,9.0,MEDICAL,A,3000,6.17,0,0.04,N,4
24,47000,MORTGAGE,1.0,EDUCATION,B,8500,,0,0.18,N,4
23,64000,RENT,7.0,EDUCATION,A,10000,,1,0.16,N,4
30,34000,RENT,1.0,VENTURE,C,7500,,1,0.22,N,6
29,40000,MORTGAGE,9.0,EDUCATION,C,1400,14.26,0,0.04,Y,5
43,97000,MORTGAGE,0.0,MEDICAL,B,14000,11.71,0,0.14,N,13
27,62000,RENT,4.0,EDUCATION,C,7500,13.04,0,0.12,Y,6
23,168000,MORTGAGE,6.0,PERSONAL,B,15750,10.75,0,0.09,N,2
23,14650,RENT,0.0,DEBTCONSOLIDATION,D,1400,15.62,1,0.1,Y,3
26,58000,MORTGAGE,10.0,VENTURE,B,5000,10.62,0,0.09,N,2
33,89004,RENT,2.0,PERSONAL,F,20000,17.58,1,0.22,Y,6
35,83234,MORTGAGE,19.0,DEBTCONSOLIDATION,D,10000,18.25,1,0.12,Y,9
31,63000,OWN,,MEDICAL,A,5000,6.03,0,0.08,N,5
25,75000,MORTGAGE,1.0,MEDICAL,A,8000,7.51,0,0.11,N,3
50,54996,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.47,0,0.09,N,14
37,48000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,7.9,0,0.15,N,15
26,130000,MORTGAGE,10.0,PERSONAL,D,3000,17.58,0,0.02,Y,3
30,65000,RENT,4.0,HOMEIMPROVEMENT,A,24000,7.9,1,0.37,N,5
28,69900,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.17,N,10
22,45000,RENT,4.0,EDUCATION,A,10000,7.51,0,0.22,N,2
22,40000,MORTGAGE,1.0,PERSONAL,E,8000,16.0,0,0.2,Y,3
23,54000,RENT,7.0,EDUCATION,C,5000,12.84,1,0.09,Y,2
24,36000,MORTGAGE,3.0,EDUCATION,B,8000,9.83,0,0.22,N,3
22,35000,RENT,0.0,EDUCATION,A,3250,6.54,0,0.09,N,3
24,21600,RENT,0.0,DEBTCONSOLIDATION,C,6600,12.68,1,0.31,N,4
23,59000,MORTGAGE,0.0,EDUCATION,B,21600,11.89,0,0.37,N,2
25,73000,RENT,9.0,PERSONAL,B,13600,11.99,0,0.19,N,2
22,31200,RENT,2.0,PERSONAL,B,1200,12.21,0,0.04,N,4
26,48000,MORTGAGE,10.0,VENTURE,C,13800,13.49,0,0.29,Y,2
27,48600,MORTGAGE,4.0,PERSONAL,D,10000,15.7,0,0.21,N,9
24,35000,MORTGAGE,2.0,EDUCATION,B,8000,11.86,0,0.23,N,3
22,85000,MORTGAGE,0.0,VENTURE,B,12000,,0,0.14,N,3
24,75000,RENT,5.0,VENTURE,D,8000,15.37,0,0.11,Y,3
28,131040,MORTGAGE,0.0,VENTURE,C,10000,13.35,0,0.08,Y,10
52,50000,RENT,0.0,MEDICAL,D,18000,14.59,1,0.36,Y,25
30,60400,RENT,2.0,VENTURE,B,5000,12.69,0,0.08,N,8
26,72000,RENT,0.0,DEBTCONSOLIDATION,B,9000,10.74,0,0.13,N,2
26,190000,OWN,10.0,PERSONAL,B,25000,9.25,0,0.13,N,2
26,54500,RENT,7.0,EDUCATION,A,2400,9.32,0,0.04,N,3
25,54084,RENT,5.0,HOMEIMPROVEMENT,B,3500,9.25,0,0.06,N,2
27,28800,RENT,0.0,EDUCATION,A,3000,7.88,1,0.1,N,7
47,33600,MORTGAGE,12.0,PERSONAL,A,10000,5.42,0,0.3,N,12
32,37400,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.38,0,0.11,N,7
23,55000,RENT,5.0,VENTURE,B,20000,12.53,1,0.36,N,3
36,62000,RENT,13.0,EDUCATION,A,3000,8.9,0,0.05,N,12
28,37000,MORTGAGE,4.0,EDUCATION,A,10000,7.49,0,0.27,N,6
30,42000,RENT,2.0,MEDICAL,A,10000,,0,0.24,N,7
35,30000,RENT,0.0,DEBTCONSOLIDATION,G,8000,20.52,1,0.27,N,7
23,55812,MORTGAGE,4.0,MEDICAL,B,21825,11.36,0,0.39,N,2
30,40000,RENT,11.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.25,N,5
28,150000,MORTGAGE,6.0,VENTURE,A,10000,8.07,0,0.07,N,8
32,38000,RENT,2.0,DEBTCONSOLIDATION,B,12000,12.42,1,0.32,N,9
23,60000,RENT,0.0,EDUCATION,C,9600,14.65,0,0.16,Y,2
33,93000,RENT,1.0,DEBTCONSOLIDATION,A,3000,,0,0.03,N,7
24,38112,RENT,2.0,PERSONAL,A,6800,7.68,0,0.18,N,3
25,58750,MORTGAGE,6.0,HOMEIMPROVEMENT,D,6000,15.33,0,0.1,Y,3
31,96713,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,8.0,0,0.07,N,6
30,70000,RENT,6.0,PERSONAL,B,5000,11.71,0,0.07,N,5
26,48000,RENT,0.0,DEBTCONSOLIDATION,B,13000,11.26,0,0.27,N,3
37,53532,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.07,N,11
22,28800,RENT,0.0,VENTURE,A,3500,,0,0.12,N,2
22,46000,RENT,3.0,DEBTCONSOLIDATION,A,8000,6.17,0,0.17,N,2
26,136000,RENT,2.0,HOMEIMPROVEMENT,C,12000,14.72,0,0.09,Y,3
25,50000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,11200,14.27,0,0.22,Y,4
23,84000,RENT,1.0,VENTURE,A,10000,7.49,0,0.12,N,4
43,40000,MORTGAGE,3.0,MEDICAL,B,18000,11.83,0,0.45,N,15
23,33000,MORTGAGE,4.0,EDUCATION,A,8000,7.49,0,0.24,N,3
24,78956,RENT,5.0,MEDICAL,B,35000,11.11,1,0.44,N,4
29,47133,RENT,5.0,DEBTCONSOLIDATION,B,5100,11.86,0,0.11,N,7
23,44000,RENT,2.0,PERSONAL,C,6000,14.22,0,0.14,Y,3
26,20000,MORTGAGE,1.0,PERSONAL,A,1500,7.74,0,0.07,N,3
21,36500,RENT,1.0,PERSONAL,D,14400,15.05,1,0.39,N,4
38,59475,MORTGAGE,10.0,MEDICAL,D,18125,14.84,1,0.26,Y,13
31,55000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.18,N,10
22,24449,OWN,2.0,VENTURE,B,1800,11.89,0,0.07,N,4
33,144000,MORTGAGE,13.0,EDUCATION,D,19000,,0,0.13,N,8
24,55000,MORTGAGE,8.0,EDUCATION,B,6000,11.99,1,0.11,N,2
22,20000,RENT,2.0,VENTURE,B,5000,11.86,0,0.25,N,2
29,47000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,9.76,0,0.11,N,10
44,67000,MORTGAGE,28.0,HOMEIMPROVEMENT,B,3000,,0,0.04,N,14
28,32500,RENT,0.0,MEDICAL,A,8250,7.51,0,0.25,N,10
23,21000,OWN,,VENTURE,C,3825,14.65,0,0.18,N,4
27,185000,RENT,2.0,HOMEIMPROVEMENT,A,6000,,0,0.03,N,10
24,60000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.36,0,0.2,N,3
22,30000,MORTGAGE,6.0,PERSONAL,C,2000,12.61,0,0.07,N,4
39,26000,RENT,11.0,DEBTCONSOLIDATION,A,11000,8.59,1,0.42,N,12
27,107000,MORTGAGE,2.0,EDUCATION,A,10800,9.63,0,0.1,N,5
25,63000,RENT,3.0,MEDICAL,A,8900,7.29,0,0.14,N,3
21,65496,MORTGAGE,3.0,VENTURE,B,13250,10.37,0,0.2,N,4
43,62000,MORTGAGE,2.0,EDUCATION,B,20000,10.25,0,0.32,N,14
23,82000,MORTGAGE,5.0,PERSONAL,B,9600,10.0,0,0.12,N,2
22,30000,RENT,3.0,VENTURE,B,8000,12.53,0,0.27,N,2
24,24000,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.38,1,0.42,N,4
30,36000,RENT,5.0,EDUCATION,C,11500,15.27,1,0.32,Y,8
27,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,16750,8.94,0,0.37,N,7
23,34000,RENT,4.0,MEDICAL,B,4000,12.69,0,0.12,N,2
29,91200,MORTGAGE,13.0,PERSONAL,B,2000,11.49,0,0.02,N,8
51,80000,RENT,1.0,HOMEIMPROVEMENT,B,12000,12.69,0,0.15,N,23
28,55000,RENT,3.0,MEDICAL,B,6000,10.74,0,0.11,N,8
23,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4200,7.49,0,0.06,N,4
23,41000,RENT,1.0,DEBTCONSOLIDATION,C,12500,13.57,0,0.3,N,4
24,80000,OWN,5.0,EDUCATION,C,2200,13.49,0,0.03,N,4
24,9600,RENT,5.0,PERSONAL,A,1000,8.49,1,0.1,N,4
25,13000,RENT,2.0,PERSONAL,D,4000,15.65,1,0.31,Y,3
33,118000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.21,Y,9
34,65200,MORTGAGE,13.0,VENTURE,A,8000,6.92,0,0.12,N,7
24,47100,MORTGAGE,,PERSONAL,B,4000,11.49,0,0.08,N,3
24,85000,MORTGAGE,8.0,VENTURE,A,15000,7.9,0,0.18,N,2
32,54000,MORTGAGE,16.0,MEDICAL,A,10000,7.74,0,0.19,N,7
24,19000,RENT,4.0,MEDICAL,A,3500,7.88,1,0.18,N,2
30,70000,RENT,3.0,HOMEIMPROVEMENT,C,7200,,0,0.1,Y,5
26,89028,RENT,0.0,DEBTCONSOLIDATION,A,30000,6.62,1,0.34,N,3
22,66500,RENT,0.0,VENTURE,D,10000,14.11,1,0.15,Y,2
24,61400,RENT,1.0,DEBTCONSOLIDATION,C,12250,12.23,0,0.2,Y,2
24,11476,RENT,0.0,MEDICAL,A,5700,7.49,1,0.5,N,4
30,130000,MORTGAGE,3.0,EDUCATION,C,33250,13.06,0,0.26,Y,5
23,8000,RENT,0.0,EDUCATION,A,3250,,1,0.41,N,4
23,39200,RENT,1.0,EDUCATION,A,2500,7.74,0,0.06,N,3
23,70000,RENT,1.0,PERSONAL,B,17000,8.88,0,0.24,N,3
23,21000,OWN,7.0,VENTURE,B,7500,12.69,0,0.36,N,3
23,65000,MORTGAGE,3.0,MEDICAL,A,7000,7.9,0,0.11,N,4
23,100000,MORTGAGE,0.0,MEDICAL,A,17000,5.79,0,0.17,N,4
30,84000,RENT,4.0,MEDICAL,B,14000,12.42,0,0.17,N,6
22,115000,MORTGAGE,6.0,EDUCATION,A,12000,5.99,0,0.1,N,3
21,40800,RENT,1.0,PERSONAL,A,10400,9.32,0,0.25,N,3
23,62000,RENT,5.0,PERSONAL,B,7000,9.91,0,0.11,N,4
33,98784,MORTGAGE,3.0,MEDICAL,B,10000,,0,0.1,N,7
27,47000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.53,Y,9
25,70000,RENT,8.0,VENTURE,D,15000,14.42,0,0.21,Y,2
26,72000,RENT,0.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.14,N,3
27,48192,RENT,12.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.04,N,9
21,18000,RENT,,MEDICAL,C,2400,14.72,0,0.13,N,3
21,44000,RENT,0.0,PERSONAL,D,5500,15.28,1,0.13,N,3
26,40272,MORTGAGE,3.0,EDUCATION,B,10000,11.86,0,0.25,N,3
24,56000,OWN,8.0,EDUCATION,B,2000,11.49,0,0.04,N,2
24,54996,OWN,0.0,VENTURE,B,12000,11.26,0,0.22,N,3
23,21996,RENT,6.0,VENTURE,C,6000,13.47,0,0.27,Y,3
25,86000,RENT,10.0,HOMEIMPROVEMENT,D,10000,,0,0.12,N,2
27,30000,RENT,0.0,PERSONAL,D,10000,15.31,1,0.33,N,7
32,75000,MORTGAGE,14.0,PERSONAL,C,5600,15.96,0,0.07,Y,9
22,22718,RENT,3.0,EDUCATION,B,5425,11.99,0,0.24,N,2
24,85000,MORTGAGE,2.0,PERSONAL,C,7500,13.99,0,0.09,Y,2
29,55044,RENT,6.0,HOMEIMPROVEMENT,C,4200,,0,0.08,Y,9
24,100000,RENT,1.0,DEBTCONSOLIDATION,A,5000,,0,0.05,N,3
20,65000,MORTGAGE,4.0,VENTURE,B,4800,9.99,0,0.07,N,4
28,190000,MORTGAGE,7.0,EDUCATION,B,25000,,0,0.13,N,8
26,76000,RENT,6.0,PERSONAL,C,8000,13.11,0,0.11,N,3
32,50400,RENT,11.0,EDUCATION,B,8400,12.42,0,0.17,N,7
41,113000,RENT,1.0,PERSONAL,D,12000,16.0,1,0.11,N,15
27,19200,OWN,3.0,PERSONAL,A,8000,8.9,1,0.42,N,8
35,40000,RENT,3.0,VENTURE,F,21000,19.41,1,0.53,Y,10
22,54000,MORTGAGE,4.0,MEDICAL,B,15000,11.99,0,0.28,N,2
21,15000,RENT,6.0,VENTURE,A,4800,8.49,1,0.32,N,3
22,38000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,N,4
25,62050,MORTGAGE,7.0,MEDICAL,B,18300,10.62,1,0.25,N,3
30,31000,MORTGAGE,3.0,EDUCATION,A,13000,7.88,1,0.42,N,8
25,28128,RENT,2.0,VENTURE,D,7500,15.33,1,0.27,N,3
30,20520,RENT,0.0,MEDICAL,B,5000,9.99,0,0.24,N,9
50,120000,MORTGAGE,0.0,VENTURE,D,5575,15.2,0,0.05,N,17
30,42000,RENT,4.0,MEDICAL,B,14750,,1,0.35,N,8
22,30000,RENT,0.0,HOMEIMPROVEMENT,C,9000,13.49,1,0.3,Y,4
23,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,N,2
34,120000,MORTGAGE,10.0,EDUCATION,B,20000,10.37,0,0.17,N,10
44,210000,MORTGAGE,,VENTURE,B,25000,10.37,0,0.12,N,14
23,80796,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,,0,0.06,N,2
21,12000,RENT,1.0,EDUCATION,C,1000,13.98,0,0.08,N,2
23,38896,RENT,2.0,PERSONAL,C,7200,13.48,0,0.19,Y,3
27,75000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.49,0,0.27,N,7
25,60000,RENT,4.0,EDUCATION,A,9800,,0,0.16,N,2
37,59000,MORTGAGE,10.0,MEDICAL,D,12000,15.62,1,0.2,Y,12
28,47000,RENT,4.0,PERSONAL,A,2800,6.99,0,0.06,N,7
24,26000,RENT,8.0,MEDICAL,A,6250,6.91,0,0.24,N,4
23,75000,MORTGAGE,3.0,EDUCATION,A,4900,7.74,0,0.07,N,4
27,72000,MORTGAGE,11.0,MEDICAL,B,6150,,0,0.09,N,5
25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,0,0.04,Y,3
29,150000,MORTGAGE,14.0,VENTURE,A,12000,5.42,0,0.08,N,9
23,57504,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,6.54,0,0.16,N,3
25,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.54,0,0.07,N,4
22,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,9.76,0,0.2,N,4
37,85000,RENT,21.0,VENTURE,A,1200,8.9,0,0.01,N,13
24,48800,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9000,7.49,0,0.18,N,2
30,114000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,9975,5.42,0,0.09,N,10
28,54000,RENT,11.0,DEBTCONSOLIDATION,D,10000,16.02,1,0.19,Y,8
33,120000,MORTGAGE,3.0,EDUCATION,A,14050,8.9,0,0.12,N,7
27,44000,RENT,11.0,VENTURE,E,3000,18.39,0,0.07,Y,7
37,85000,OWN,3.0,EDUCATION,F,10000,18.43,0,0.12,Y,16
22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2500,,0,0.04,Y,4
32,155000,OWN,6.0,MEDICAL,B,15000,12.42,0,0.1,N,7
37,43000,RENT,0.0,MEDICAL,B,8000,11.49,0,0.19,N,13
24,60000,RENT,4.0,EDUCATION,A,12000,8.9,0,0.2,N,3
24,44000,MORTGAGE,4.0,PERSONAL,B,11200,10.99,0,0.25,N,4
24,36000,RENT,8.0,VENTURE,E,15450,13.43,1,0.43,N,2
26,122500,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.65,0,0.08,N,2
31,200000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.36,0,0.07,N,8
65,76000,RENT,3.0,HOMEIMPROVEMENT,B,35000,10.99,1,0.46,N,28
33,94000,RENT,4.0,VENTURE,A,7200,,0,0.08,N,6
23,43000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,3
44,37000,RENT,0.0,PERSONAL,C,3500,12.87,0,0.09,N,13
24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4
33,50800,RENT,16.0,EDUCATION,E,10000,16.4,0,0.2,Y,7
27,27000,MORTGAGE,4.0,VENTURE,A,4300,5.99,0,0.16,N,6
24,30996,RENT,2.0,MEDICAL,A,5600,7.49,0,0.18,N,2
25,62400,OWN,,MEDICAL,D,15000,17.58,0,0.24,N,4
22,52800,RENT,1.0,PERSONAL,A,2100,6.76,0,0.04,N,2
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2
25,75500,MORTGAGE,9.0,EDUCATION,B,7000,11.36,0,0.09,N,2
26,30000,RENT,8.0,EDUCATION,A,9000,5.99,1,0.3,N,2
22,60000,RENT,3.0,DEBTCONSOLIDATION,C,14000,13.48,0,0.23,Y,3
25,53000,MORTGAGE,4.0,EDUCATION,A,6000,6.62,0,0.11,N,2
25,33000,RENT,1.0,MEDICAL,B,14125,9.91,1,0.43,N,3
28,45996,OTHER,12.0,VENTURE,B,5500,10.2,0,0.12,N,10
27,45000,RENT,,MEDICAL,C,10000,14.22,0,0.22,Y,6
24,72000,MORTGAGE,1.0,PERSONAL,A,12000,5.42,0,0.17,N,2
31,24000,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.13,N,10
41,34800,RENT,4.0,DEBTCONSOLIDATION,B,5000,11.99,0,0.14,N,14
22,100000,RENT,3.0,VENTURE,B,10000,10.65,0,0.1,N,2
22,31000,RENT,6.0,PERSONAL,A,10000,8.9,1,0.32,N,4
22,24240,RENT,3.0,VENTURE,B,3500,9.99,0,0.14,N,3
31,85000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10400,9.32,0,0.12,N,10
26,40000,RENT,0.0,MEDICAL,A,4500,7.74,0,0.11,N,2
25,47000,RENT,6.0,VENTURE,B,6000,11.71,0,0.13,N,2
24,35000,MORTGAGE,,MEDICAL,B,7775,,0,0.22,N,2
22,48000,MORTGAGE,6.0,MEDICAL,A,5000,7.88,0,0.1,N,2
32,62000,OWN,1.0,EDUCATION,B,15000,12.18,0,0.24,N,6
23,69996,MORTGAGE,7.0,VENTURE,A,3000,6.39,0,0.04,N,4
22,24744,OWN,5.0,VENTURE,B,5000,11.89,0,0.2,N,2
21,30000,RENT,6.0,PERSONAL,A,3200,,0,0.11,N,2
44,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.11,0,0.19,N,16
27,56888,RENT,8.0,HOMEIMPROVEMENT,D,8000,16.29,0,0.14,N,5
27,18200,RENT,8.0,VENTURE,A,7200,7.49,1,0.4,N,9
26,50000,RENT,5.0,EDUCATION,C,18000,13.11,1,0.36,N,3
24,47300,MORTGAGE,5.0,PERSONAL,A,9500,8.49,0,0.2,N,2
39,44000,MORTGAGE,14.0,PERSONAL,A,2500,7.68,0,0.06,N,15
23,77000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.14,0,0.21,N,3
30,39000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3000,13.99,1,0.08,Y,10
24,96408,RENT,1.0,EDUCATION,C,7700,12.53,0,0.08,Y,4
32,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10975,7.66,0,0.2,N,7
25,25000,RENT,,VENTURE,B,2000,9.91,0,0.08,N,4
28,70000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.07,N,5
29,60000,RENT,2.0,VENTURE,C,11200,14.22,0,0.19,Y,10
22,42000,RENT,6.0,EDUCATION,B,11200,,0,0.27,N,4
36,49000,OWN,,PERSONAL,D,4200,16.02,0,0.09,Y,13
33,51000,RENT,17.0,MEDICAL,D,5000,14.96,1,0.1,Y,9
31,20400,RENT,0.0,MEDICAL,B,6225,9.76,1,0.31,N,9
26,25300,RENT,2.0,HOMEIMPROVEMENT,D,5400,16.02,1,0.21,Y,2
29,63000,RENT,13.0,MEDICAL,A,10000,7.49,0,0.16,N,5
23,28800,RENT,1.0,VENTURE,C,9250,14.35,1,0.32,Y,3
25,220000,MORTGAGE,5.0,VENTURE,B,25000,10.75,0,0.11,N,2
22,42500,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.98,0,0.12,Y,4
23,120000,RENT,7.0,EDUCATION,B,12000,11.71,0,0.1,N,4
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4
36,55000,RENT,5.0,VENTURE,A,7000,6.92,0,0.13,N,16
